person_tmdbId,movieId,role
9880,94919,James Harrison
9880,72605,Hank Cahill
9880,375,Patrick Singer
9880,2803,Thomas Callahan
9880,34334,Capt. George Cummings
9880,3598,Ghost
3011,26974,Solomon's Mother
3011,2932,Linda
15200,4212,Louise Bourget
15200,6077,Christine Redfern
15200,2276,Mrs. Fortescue
47879,3573,Jack Reed
47879,26422,Claude Hooper Bukowski
47879,5642,Karl Hettinger
47879,1263,Steven Pushkov
47879,4407,John Cassady
47879,86,McCrea
47879,2497,Johnny Land
4690,2892,Fox
4690,3860,Victor 'Vic' Kelly
4690,1114,Ray Tempio
4690,188,Gabriel
4690,3758,Whitley Strieber
4690,1785,Frank White
4690,5054,Michael Brace
4690,4842,Jamie Shannon
4690,1756,Gabriel
4690,2118,Johnny Smith
4690,1263,"Nikanor ""Nick"" Chevotarevich"
4690,4043,"Bradford ""Brad"" Whitewood Sr."
4690,2376,Max Zorin
4690,4478,Sgt. Toomey
4690,100326,Doc
4690,48593,Jack Menken
4690,1605,Ray
4690,1799,Carlo Bartolucci
4690,152,Peina
4690,996,Hickey
4690,89,Mr. Smith
4690,1377,Max Shreck
4690,3254,Bobby Cahn
4690,45672,Morty
4690,34162,Secretary William Cleary
4690,54732,Feng
4690,52975,Wilbur Turnblad
4690,6764,Hatcher
4690,7445,Rayburn
4690,5095,Lieutenant McDuff
4690,6013,Salvatore 'Sal' Maggio
4690,5989,Frank Abagnale
4690,2496,Calvin Webber
27396,6786,null
27396,4523,null
27396,4524,null
27396,6812,null
27396,41714,null
27396,816,null
55836,41714,Valdomiro 'Vadinho' Santos Guimarães
55836,2822,Dr. Miguel Ornega
228056,41714,Dr. Teodoro Madureira
1180406,41714,Rozilda
821,5382,Echo
821,26422,Sheila Franklin
821,2795,Ellen Griswold
821,2794,Ellen Griswold
821,4130,Stella Winston
821,1461,Ellen Griswold
821,2329,Doris Vinyard
821,487,Lana Castel
821,2423,Ellen Smith Griswold
2176,465,Steve Butler
2176,55094,Hank Deerfield
2176,55820,Sheriff Ed Tom Bell
2176,69118,Dave Robicheaux
2176,1792,Marshal Samuel Gerard
2176,5459,"Kevin Brown, Agent Kay"
2176,6950,Samuel Jones
2176,6219,L.T. Bonham
2176,354,Ty Cobb
2176,41863,Pete Perkins
2176,1515,Mike Roark
2176,1580,Agent K
2176,2881,Travis Lehman
2176,3513,"Col. Hayes Lawrence ""Hodge"" Hodges II"
2176,3445,John Neville
2176,4835,'Mooney' Lynn
2176,4088,George Cole
2176,85213,White
2176,94777,Agent K
2176,82534,Gene McClary
2176,88140,Col. Chester Phillips
2176,160438,Robert Dewey
2176,153,Harvey Dent / Two-Face
2176,457,Deputy Marshal Samuel Gerard
2176,350,Roy Foltrigg
2176,425,Hank Marshall
2176,423,Ryan Gaerity
2176,4632,Thomas Boyette
2176,26649,null
2176,45028,Axeman
2176,3827,Hawk Hawkins
1370,44671,Alien
1370,7948,Hazel Motes
1370,3445,Tommy Ludlow
1370,5847,Younger Brother
1370,2021,Piter De Vries
1370,1991,Charles Lee Ray/Chucky
1370,70994,Sheriff Lee Brackett
1370,1746,Dr. Thomas Wheedon
1370,4326,Deputy Clinton Pell
1370,1999,James Venamun / The Gemini Killer
1370,54785,Sheriff Leigh Brackett
1370,2315,Chucky (voice)
70075,5735,Dr. Francis B. Gröss
70075,5734,Dr. Francis B. Gröss
70075,5736,Dr. Francis B. Gross
72171,5735,Herself; suicide victim shown jumping out of a window
1304260,5735,Himself
43203,5165,Anne Bowles
43203,5834,Carol
3172,2525,Chief Clark (as Michael Gazzo)
3172,5834,Ben
3172,875,Joe
44831,3732,Hester
44831,2401,Sarah Wheeler
44831,425,Vera Johnson
44831,408,Elsie Frost
13023,4441,Ann Morris
13023,9004,Elaine Fox
938847,26400,Herself
938848,26400,Herself
938849,26400,Himself
938850,26400,Himself
8892,5705,Kira
8892,1380,Sandy Olsson
8892,8722,Debbie
8894,1380,Kenickie
8894,7811,Zack Allen
8894,7810,Zack Allen
8944,5961,Megan Turner
8944,6593,Tess Coleman
8944,1983,Laurie Strode
8944,2448,Kelly Foster
8944,2107,Laurie Strode / Keri Tate
8944,1128,Elizabeth Solley
8944,1987,Kim
8944,1982,Laurie Strode
8944,5850,Pamela 'Hitch' Rushworth
8944,80858,Gail
8944,63540,Aunt Viv
8944,1425,Willa Weston
8944,380,Helen Tasker
8944,840,Janet Beindorf
8944,3269,Claire Cooper
8944,5969,Shelly Sultenfuss
8944,1079,Wanda Gershwitz
8944,26622,Jennifer Reston
8944,5970,Shelly DeVoto
8944,4234,Louisa Pendel
8944,3324,Rona Mace
11787,1982,Annie Brackett
15500,7990,Riff Randell
15500,1982,Lynda van der Klok
15500,1663,Stella Hansen
101765,5588,Fred
99062,5588,Ruby
64129,5588,Mercury
73782,5588,Big Bob Carter
863,26403,Bilbo Baggins
101779,2055,Jenny
4965,2055,Rattlesnake
73595,2131,Viktor
45471,5891,Jennifer Hills
93412,5891,Johnny
93413,5891,Matthew Lucas
1066964,5891,Stanley
15048,4316,Nick Peterson
15048,595,Beast (voice)
10502,2989,Bibi Dahl
10502,4316,Alexis Winston
10559,74282,Marilla Cuthbert
10559,26528,Marilla Cuthbert
10559,4316,Beulah Smith
10559,3436,Estelle Whittier
13022,4842,Drew
13022,540,Jack Lansford
13022,26870,Jake Taylor
13022,96114,Ben Reynolds
13022,3370,Gary Simmons
13022,4543,Jonathan Knox
13022,4776,Stan Gursky
13022,26404,Andras Vayda
13022,2352,Sam Weber
13022,4589,Frank Ridgeway
13022,2956,Det. Mike Keegan
13022,1090,Staff Sergeant Bob Barnes
13022,694,Jonathan Shale
13022,4047,Lieut. Gen. James Longstreet
13022,564,Rock Reilly
13022,7782,Thomas Beckett
13022,4623,Jake Taylor
13022,6476,Dan Merrick
4160,7615,Vivian Bell
4160,26404,Ann MacDonald
4160,2474,Janelle
4160,1332,Jessica Halliday
4160,7845,Kate 'White' Reilly
4160,4519,Littlefoot's Mother (voice)
164343,3813,Flyn
54782,9004,Joyce Richardson
54782,55757,Laura
54782,3813,Joey
54782,4280,Helen Holm
54782,4667,Ginger Booth
4785,4386,Professor Brody
4785,240,Hatch Harrison
4785,1544,Dr. Ian Malcolm
4785,2455,Seth Brundle
4785,7001,Jack Bellicec
4785,3070,New Jersey
4785,2352,Michael Gold
4785,80166,Leonard
4785,2306,Ricky Hayman
4785,725,Mitchell Kane
4785,780,David Levinson
4785,24,Donald Ripley
4785,480,Dr. Ian Malcolm
4785,4587,Mac
4785,5577,D.H. Banes
5047,7001,Nancy Bellicec
5047,1214,Joan Marie Lambert
5047,2046,Helen Freeman
5047,2260,Samantha Wisdom
5047,147037,Jerry Albrecht
6769,1388,Len Peterson
76134,27812,Himself - The Band
76134,5385,Himself
72861,4832,Patch
72861,5385,Himself
76135,5385,Himself
76135,27812,Himself - The Band
16270,2116,Frodo (voice)
16271,2116,Gandalf (voice)
16272,2116,Sam (voice)
5049,77291,The Actor
5049,49265,Christopher
5049,4659,Stephen Ward
5049,1794,Giles De'Ath
5049,2117,Winston Smith
5049,49817,Snitter (voice)
5049,2138,Hazel (voice)
5049,2313,John Merrick
5049,2116,Aragorn (voice)
5049,2751,Douglas Benoit
5049,107406,Gilliam
5049,89753,Control
5049,112911,Cotys
5049,65982,Rothgar
5049,151,John Graham (Marquis of Montrose)
5049,7005,Lord Percival Graves
5049,34532,Ben Devereaux
5049,6337,Victor Foss
5049,4727,Dr. Iannis
5049,7373,Prof. Bruttenholm
15057,7492,Martin Mathias
95603,7492,Tada Cuda
100507,7492,Christina
100508,7492,Abbie Santini
69010,8853,Leonardo DaVinci Rizzo
69010,3498,Billy Hayes
69010,6121,Querelle
69011,3587,Rose Elliot
69011,3498,Susan
69011,3660,Dana Hadley
3999,1225,Wolfgang Amadeus Mozart
3999,783,Quasimodo (voice)
3999,448,Brillstein
3999,273,Henry Clerval
3999,26622,Dominick
3999,3421,"Larry ""Pinto"" Kroger"
52304,3421,"Kent ""Flounder"" Dorfman"
52304,4585,Albert Ianuzzi
55194,3421,Doug Neidermeyer
55194,2888,Mr. Rope
55196,3421,Mandy Pepperidge
162168,26409,null
108700,26409,Dana
92691,3024,null
15110,3004,Buckley Hale-Windsor
15110,5729,Jade Butterfield
15110,2950,Emmeline
15110,8499,Violet
15110,3166,Brenda Starr
115187,8499,Nell
17576,5087,Solange
87066,2091,Tony Malone
21278,5581,Eddie Hopper
21278,5745,Jack Burroughs
21278,68614,Joe Tynan
21278,31000,Michael Burgess
21278,6779,George Peters
21278,94953,Carvin
21278,90717,Arthur Shaw
21278,1667,Kevin Hollander
21278,2071,Dr. Robert Gallo
21278,157,U.S. President
21278,4018,Dan Wanamaker
103733,6779,Chalmer
164859,6779,Waiter
562708,6725,Billy Shears
66885,6725,Mark Henderson
66886,6725,Dave Henderson
66887,6725,Bob Henderson
70673,51277,null
70674,51277,"Lu Ah-Cai, San Ta's student"
70674,115624,Sheung's dad
18897,2273,Chief Inspector Lee
18897,54648,Chief Insp. Lee
18897,79224,Mr. Han
18897,59103,Old Hop / Lu Yan
18897,5243,Lung
18897,2924,Wong Fei-Hung
18897,4717,Jerry Kwan
18897,26413,Chien Fu
18897,42946,Sergeant Dragon Ma Yue Lung
18897,6095,Dragon
18897,26547,Chan Ka Kui
18897,2880,Jackie Condor
18897,74580,Bob Ho
18897,1858,Jackie
18897,112,Keung
18897,3972,Wong Fei-hung
18897,1429,Insp. Chan Ka Kui
18897,2582,Ma Yau / Wan Ming
18897,861,Chan Ka-Kui/Lin Fu Sheng
18897,7108,Inspector Eddie Chan
18897,2879,Jackie / Asian Hawk / Asian Condor
18897,36931,Senior Insp. Chan Kwok-Wing
18897,6686,Eddie Yang
18897,5621,Jimmy Tong
18897,6156,Chon Wang
18897,8526,Passepartout / Lau Xing
18897,4701,Chief Insp. Lee
18897,27032,Lee / Who am I
18897,3624,Chon Wang
26727,2924,Professor Kai-Hsien
26727,26413,Teacher Li
20006,332,Dr. Alan Chaffee
20006,2643,Superman / Clark Kent
20006,6103,Father John Flaherty
20006,2642,Superman / Clark Kent
20006,1286,Richard Collier
20006,2641,Superman / Clark Kent
20006,2640,Superman / Clark Kent
20006,5938,Clifford Anderson
20006,378,Bob 'Bagdad' Freed
20006,515,Jack Lewis
20006,4550,Blaine Bingham
19183,33912,Charlie
19183,26784,Phil Nasseros
19183,3328,Sonny Valerio
11159,4415,Cheech
11159,852,Romeo Posar
11159,2659,Himself
11159,709,Tito (voice)
11159,163,Short Bartender
11159,1806,Ignacio
11159,4834,Cheech
11159,1194,Pedro De Pacas
11159,5428,Corsican Brother
11159,4089,Rudy
63208,4415,Chong
63208,4834,Chong
63208,1194,Anthony 'Man' Stoner
63208,5428,Corsican Brother
63208,2659,Himself
63208,7419,Pepe
63208,325,Red
29859,497,Signor Leonato
29859,96,Henry
29859,2138,Fiver (voice)
16380,2138,Bigwig (voice)
47547,2138,Captain Holly (voice)
14837,5745,Kate Burroughs
14837,4039,Miss Hannigan
14837,58299,Kangaroo (voice)
14837,26414,Katherine 'Tulip' Brenner
15900,2088,Wimpy
15900,26414,Liam 'Snooks' Brenner
15900,5650,Claude Elsinore
136990,26414,null
82702,72131,Himself
82702,152173,Michael
82702,6316,Scarecrow
92899,6316,Tinman
92899,7189,Police Captain Dave Anderson
583424,6316,Lion / Fleetwood Coup de Ville
583424,69524,Major Toht
3171,3420,Grandpa Sam
37995,5864,Jane Porter
37995,6658,Jenny Hanley
37995,333,"Beverly Barish, aka Beverly Burns"
707,1396,Darren 'Mother' Roskow
707,3976,Barry Levine
707,4024,Augustus 'Gus' Trenor
707,1962,Boolie Werthan
707,2265,Judge Alvin 'J.P' Valkenheiser / Bobo
707,54004,Captain Phineas J. Tucker
707,1772,Elwood Blues
707,2716,Dr. Raymond Stantz
707,113207,Ben Bart
707,5773,Vic
707,26555,Austin Millbarge
707,1220,Elwood Blues (as Elwood)
707,3039,Louis Winthorpe III
707,234,Fred Lavery
707,2717,Dr. Raymond Stantz
707,710,Jimmy Flaherty
707,435,Beldar Conehead
707,637,Colonel John T. Hall
707,2294,Chip (voice)
707,1500,Grocer
707,1390,President William Haney
707,7104,Sgt. Frank Tree
707,26492,"Passenger / Ambulance Driver (Prologue / segment ""Time Out"")"
707,2659,Himself
707,4490,"John W. Burns, Jr."
707,7102,Sgt. Joe Friday
707,83177,Yogi Bear (voice)
707,5969,Harry Sultenfuss
707,4526,Steven Mills
707,4509,Roman Craig
707,5970,Harry Sultenfuss
7171,1220,'Joliet' Jake Blues (as Jake)
7171,5723,Ernie Souchak
7171,5773,Earl Keese
7171,7104,Capt. Wild Bill Kelso
22553,2536,Maggie Whelan
22553,7016,Christina Hawk
10205,1200,Lt. Ellen Louise Ripley
10205,6473,Dr. Lauren Slaughter
10205,31114,Sandy Travis
10205,6297,Louise Walker the Warden
10205,229,Paulina Escobar
10205,4508,Dian Fossey
10205,22,Helen Hudson
10205,1320,Lt. Ellen Louise Ripley
10205,92954,Mary Griffith
10205,1690,Ripley 8
10205,4228,Max Conners
10205,3128,Alice Goodwin
10205,1214,Lt. Ellen Louise Ripley
10205,2919,Jill Bryant
10205,2716,Dana Barrett
10205,96590,Jean Carrack
10205,80858,Aunt Ramona
10205,72998,Dr. Grace Augustine
10205,1635,Janey Carver
10205,440,Ellen Mitchell
10205,2717,Dana Barrett
10205,2245,Katharine Parker
10205,3175,Gwen DeMarco
5048,27713,Himself
5048,73469,Himself
5048,2310,Grim
5048,1305,Travis Henderson
5048,1965,Bud
5048,6735,Billy Ray
5048,7948,Asa Hawks
5048,1214,Samuel Elias Brett
5048,2086,Gideon
5048,8392,Old Man
5048,2145,Jack Walsh
5048,135,Lt. Howard
5048,2246,Loomis Gage
80927,2971,Audrey Paris
80928,2971,Kate Jagger
80928,4039,Grace Farrell
21561,2016,Jeff Reed
21561,88,Al Donnelly
21561,1126,Charles
21561,5283,Vance Wilder senior
58003,2034,Lieutenant Charles Pizer
81544,6170,Alec Ramsey
87825,6170,Snoe
10254,1161,Alfred Matzerath
10255,1161,Agnes Matzerath
10255,52666,Mutter
10256,1161,Oskar Matzerath
10256,2143,Honeythorn Gump
10257,1161,Maria Matzerath
10257,824,Comtesse Hochberg
27770,26693,null
27770,3359,Dave Stoller
6065,3510,Frank Sullivan
6065,5267,Jimmy Morris
6065,40817,Gabe
6065,6751,Cooper Tilson
6065,7481,Willis Davidge
6065,3770,Alex Gardner
6065,1389,Michael 'Mike' Brody
6065,100083,"Charlie Wessler (segment ""The Pitch"")"
6065,71135,Payton
6065,4121,Lt. Tuck Pendleton
6065,4086,Remy McSwain
6065,4496,Dexter Cornell
6065,3106,Jack McGurn
6065,58103,Thomas Barnes
6065,653,Bowen
6065,8361,Jack Hall
6065,7379,Sam Houston
6065,27837,Frank Towns
6065,30822,Dan Foreman
6065,5427,Lar
6065,3359,Mike
6065,1231,Gordon Cooper
6065,4332,Eddie Sanger
6065,90343,Rev. Shaw Moore
6065,148482,Lt. Colonel Roger Charles
6065,2059,Nick Parker
6065,383,Doc Holliday
6065,195,Eddie Bichon
6065,6314,Jefferson 'Jeff' Blue
6065,4503,Gavin Grey
6065,4318,Jack Faulkner
6065,5812,Frank Whitaker
6065,3173,Jack 'Cap' Rooney
11511,3359,Cyril
11511,4222,A.J. 'The Reverend' Shepherd
11511,26464,Officer Richard Lymangood
11511,3543,Laurence 'Shrevie' Schreiber
11511,4089,Jimmy
11511,710,Mike O'Hara
11511,2953,Marv Merchants
11511,432,Phil Berquist
11511,4619,Glen Stevenson
11511,4618,Buzz 'Sixpack' Parrish
11511,4496,Hal Petersham
11511,4321,Phil Berquist
11511,586,Marv
41256,6748,Frank Carveth
33479,6748,Barton Kelly
55648,8906,Professor Harold Monroe
55652,8906,Faye Daniels
55649,8906,Jack Anders
55650,8906,Mark Tomaso (as Luca Giorgio Barbareschi)
76546,4933,Shawn Daley
76546,3428,T.J.
18794,5732,Lucy Rose
18794,6665,Lucy Seward
18794,114,Catherine MacNeil
18794,382,Charlotte Randall
18794,445,Lana Ravine
18794,3528,Lila Wingo Newbury
39104,7764,Reno Miller
74640,7764,Carol Slaughter
1076182,7764,Pamela
2492107,7764,Dalton Briggs
9927,31522,Hermann Braun
9928,31522,Karl Oswald
9930,31522,Mother
8261,5186,Buck Bonham
8261,6413,Wendell Hickson
8261,5867,Okla
14320,8340,Clarence Anglin
38085,3552,Danny Noonan
38085,3135,Ben Meechum
38085,4122,Billy
38085,60943,Trooper Finnerty
38085,55276,Barry Grissom
38085,287,Journalist
9259,3725,Bella (voice)
9259,3135,Mary Anne Meechum
14820,6990,Edgar Trent
200298,3804,Honey Shayne
60152,3804,O'Hara
228958,3804,Teri Lynn
228959,3804,Sam
4515,1762,John Finnegan
4515,3734,Daniel Ciello
4515,26422,George Berger
4515,109853,Jason Wheeler
4515,761,Xander Drax
4515,2546,Pat Cappadora
66094,26422,Jeannie Ryan
47456,8899,Niki
11512,2126,Gilbert Powell
11512,586,Peter McCallister
11512,7002,Thomas Harriman
11512,4632,Col. Glen Whitacre
11512,2803,Gavin Vereek
11512,1609,Dave Childress
11512,1390,Vice President Ted Matthews
11512,87660,Joe Gregory
11512,103596,George
11512,4474,John Pierce
11512,2797,Paul
11512,3370,Michael 'Mike' Carnes
11512,2069,Ludie Watts
11512,1346,Oliver Yates
11512,3731,Alex Cutter
11512,55757,Charles
11512,4222,George Cooper
20899,6424,Aldo
20899,55757,Sam
20899,1238,Mac
20899,4495,Sam Posner
20899,64338,Herbie
20899,26812,Peter Cohen
20899,367,Lieutenant Mitch Kellaway
20899,8689,Robert Benham
12521,55757,Pete
12521,5869,Frank Crotty
12521,2458,Captain Clarence O'Connell
12521,2787,Cressner
12521,71804,John Rourke Sr.
20163,26425,General Garcia
20163,2371,Frank Walker
20163,282,Dr. Paley
1217271,26425,Carol Kornpett
67773,4898,Frank Sangster
67773,3159,Himself - Introductory Host
67773,130520,Capitain Smek (voice)
67773,73015,Adam Schaffer
67773,1834,Jimmy Dell
67773,2112,Davis
67773,2109,Navin R. Johnson
67773,8610,Roger Cobb
67773,2111,Dr. Michael Hfuhruhurr
67773,2110,Rigby Reardon
67773,5777,Arthur
67773,8623,"C.D. ""Charlie"" Bales"
67773,4002,Neal Page
67773,2478,Lucky Day
67773,66798,Inspecteur Jacques Clouseau
67773,42009,Tom Baker
67773,637,Master Sergeant Ernest G. Bilko
67773,5,George Banks
67773,536,Michael McCann
67773,6850,Jonas Nightengale
67773,6999,Newton Davis
67773,275,Philip
67773,3526,Gil Buckman
67773,4499,Freddy Benson
67773,2108,Harris K. Telemacher
67773,6944,George Stanley Banks
67773,2249,Vincent 'Vinnie' Antonelli
67773,43836,Inspector Jacques Clouseau
67773,6212,Peter Sanderson
67773,39414,Ray Porter
67773,7161,Tom Baker
67773,2574,Henry Clark
67773,2770,Bobby Bowfinger
40389,8580,The Witch
40389,4667,Eleanor
40389,2109,Marie Kimble Johnson
40389,5777,Eileen
40389,5279,Marie D'Agoult
40389,63239,Cinderella's Stepmother
52030,5193,Rivka Rabinovitch
52030,2109,Patty Bernstein
52030,136592,Dana 'Dinky' Barb
52031,2109,Mother
5064,469,Clara del Valle Trueba
5064,3358,Julia
5064,2758,Susan Traherne
5064,1959,Karen Christence Dinesen Blixen
5064,2417,Rachel Samstrat
5064,1096,"Zofia ""Sophie"" Zawistowski"
5064,4809,Karen Silkwood
5064,4784,Sarah / Anna
5064,2272,Kate Gulden
5064,1399,Lee
5064,133281,Ricki Rendazzo
5064,45720,Miranda Priestly
5064,64575,Sister Aloysius Beauvier
5064,91890,Margaret Thatcher
5064,70293,Julia Child
5064,73015,Jane Adler
5064,2996,Roberta Guaspari
5064,3211,Lindy Chamberlain
5064,4318,Suzanne Vale
5064,3258,Madeline Ashton
5064,3392,Mary Fisher
5064,376,Gail Hartman
5064,113,Dr. Carolyn Ryan
5064,1955,Joanna Kramer
5064,68614,Karen Traynor
5064,4122,Helen Archer
5064,55946,Janine Roth
5064,113378,Chief Elder
5064,72226,Felicity Fox (voice)
5064,105,Francesca Johnson
5064,47124,Queen (voice)
5064,38499,null
5064,5902,Susan Orlean
5064,5992,Clarissa Vaughan
13724,31035,Carol Wetherly
13724,4830,Lillian Gray
13724,1955,Margaret Phelps
13724,6814,Addy
71241,1955,Billy Kramer
71241,2144,Mike Baker
2882,5364,"Constance ""Connie"" Sumner"
2882,6765,Frances
2882,34336,Sarah Nolan
2882,57526,Agent Jennifer Marsh
2882,80839,Penny Chenery
2882,6032,Lauren King
2882,26485,Patty
2882,4690,Vera Cicero
2882,4088,Lorry Dane
2882,103042,Martha Kent
2882,58025,Mary Rice
2882,2570,Pearl Kantrowitz
2882,1422,Agent Nina Chance
2882,765,Karen Powell
2882,26649,null
2882,47950,Toni Mannix
2882,4770,Erin Glass
2882,3189,Ellen Morris
2882,4771,Elizabeth Wilkes
2882,3755,"Christina "" Chris "" Cotter"
87215,6032,Daniel Michon
545,26430,Joe Silveri
545,50442,Interviewer
18339,26430,Marina
2461,45928,Himself
2461,6892,Dr. Gibbon
2461,48,John Smith (voice)
2461,4146,Detective Skinner
2461,3751,Rocky (voice)
2461,105585,Luther Voz
2461,5061,Ed Biddle
2461,3702,Max Rockatansky
2461,4000,Fletcher Christian
2461,2919,Guy Hamilton
2461,3703,Max Rockatansky
2461,3704,Max Rockatansky
2461,3109,Tom Garvey
2461,2000,Sergeant Martin Riggs
2461,86852,Walter Black
2461,74156,Thomas Craven
2461,1597,Jerry Fletcher
2461,832,Tom Mullen
2461,2490,Porter
2461,2002,Martin Riggs
2461,3269,Capt. Daniel McCormick
2461,368,Bret Maverick
2461,491,Justin McLeod
2461,2001,Martin Riggs
2461,2802,"Dale ""Mac"" McKussic"
2461,3723,Hamlet
2461,3841,Gene Ryack
2461,3705,Rick Jarmin
2461,5152,Lt. Col. Hal Moore
2461,5502,Rev. Graham Hess
2461,4018,Nick Marshall
2461,3753,Benjamin Martin
2461,1918,Martin Riggs
58401,3702,Jessie Rockatansky
26060,3702,Toecutter
26060,122882,Immortan Joe
45211,3702,"Jim Goose, Main Force Patrol Officer"
45211,102407,Dan Cody
78416,5703,God's Angel
78416,6521,David
156806,6521,Percy Washington
10447,1168,Janet Harrison
10447,26487,Dorothy Stratten
10447,6115,Chris Cahill
10447,1244,Tracy
10447,5337,Janet Dubois / Louise
1532,134528,Carson Welch
1532,94959,Mr. Bishop
1532,108928,Sgt. Richard Campbell
1532,3235,Dr. Hunter S. Thompson
1532,3977,John Bosley
1532,46337,Garfield (voice)
1532,72226,Clive Badger (voice)
1532,785,Ernie McCracken
1532,813,Jack Corcoran
1532,7354,Frank Milo
1532,6711,Bob Harris
1532,8372,Garfield (voice)
1532,2395,Herman Blume
1532,3040,Triipper Harrison
1532,1663,John Winger
1532,2928,Larry Darrell
1532,2716,Dr. Peter Venkman
1532,115231,Vincent MacKenna
1532,98836,Franklin D. Roosevelt
1532,148238,Himself
1532,1689,Wallace 'Wally' Ritchie
1532,1265,Phil Connors
1532,3809,Bob Wiley
1532,2717,Dr. Peter Venkman
1532,3087,Francis Xavier Cross
1532,7028,Grimm
1532,30810,Steve Zissou
1532,34437,Don Johnston
108890,3040,Morty
102760,3040,Roxanne
102760,4691,Jordan
119775,3040,Crockett
55983,3399,Kermit the Frog / Ernie (voice)
55983,3396,Kermit the Frog / Rowlf / Dr. Teeth / Waldorf / Doc Hopper's Men / Link Hogthrob / Swedish Chef (voice)
55983,2140,Jen
55983,3397,Kermit the Frog
55983,3398,Kermit the Frog / Rowlf / Dr. Teeth / Waldorf / Swedish Chef / Ernie / Granny / Horse & Carriage Rider / Link Hogthrob / The Newsman (voice)
7908,3396,Miss Piggy / Fozzie Bear / Animal / Sam the Eagle / Doc Hopper's Men / Marvin Suggs / Swedish Chef (hands) / Motorcycle Guy (voice)
7908,2140,"Aughra, A Keeper Of Secrets / Chamberlain"
7908,3397,"Miss Piggy, Fozzie Bear, Animal"
7908,3399,Cookie Monster / Bert / Grover / Additional Muppets (voice)
7908,3398,Miss Piggy / Fozzie / Animal / Bert / Cookie Monster / Ocean Breeze Soap Board Member / Sam the Eagle (voice)
7908,1772,Warden
68455,3396,Floyd Pepper / Robin the Frog / Crazy Harry / Lew Zealand / Camilla / Dr. Bunsen Honeydew (assistant) (voice)
68455,3397,"Floyd Pepper, Pops"
68455,2083,Robin the Frog as Tiny Tim / Ghost of Christmas Present (voice) / Statler as Jacob Marley / Lew Zealand as Mayor /
68455,2709,Robin / Statler / Ubergonzo
68456,3396,Scooter / Statler / Janice / Sweetums / Beaker / Fozzie Bear (assistant) (voice)
68456,3399,Gladys the Cow / Feathered Friends Owl / Additional Muppets / Grouches (voice)
1733,2507,Harry Le Sabre
1733,1343,Sam Bowden
1733,5027,Jack Cates
1733,58105,Mulgarath
1733,134158,Mitchell Wells
1733,89774,Paddy Conlon
1733,58365,Thomas Foran (voice)
1733,6547,Father Harlan
1733,3721,Senator Drummond Avery
1733,3506,Phillip Elliott
1733,5933,Doc
1733,5049,Jack Cates
1733,5548,Jerry Baskin
1733,4106,Jack Benteen
1733,707,Max Hoover
1733,893,Howard Campbell
1733,2439,Wade Whitehouse
1733,1733,Lucky Mann
1733,254,Thomas Jefferson
1733,7009,Augusto Odone
1733,360,Peter Brackett
1733,472,Matt Hobbs
1733,424,Pete Bell
1733,4675,Lucas
1733,3528,Tom Wingo
1733,6180,Captain Michael Brennan
1733,2427,Lt. Col. Gordon Tall
104872,3506,Seth Maxwell
104872,8823,Jake Hooker
63936,3506,Charlotte Caulder
49505,5489,Renfield
4512,2440,Mel
4512,2328,Jack Crow
4512,3556,Mr. Lisbon
4512,4407,Richard Boyle
4512,87660,Dick Fuld
4512,4279,Eddie Dodd
4512,6547,Walter O'Brien
4512,6774,Max Renn
4512,5642,Gregory Powell
4512,3206,Jake Wise
4512,2787,Richard 'Dick' Morrison
4512,1227,Maximilian 'Max' Bercovicz
4512,16,Lester Diamond
4512,315,Ned Trent
4512,1401,Byron De La Beckwith
4512,6423,Jack Russell
4512,459,Jack Benyon
4512,4606,Michael Spector
4512,3173,Dr. Harvey Mandrake
4512,2561,Alan Mann
72658,5642,"Jimmy ""Youngblood"" Smith"
72658,5859,Pfc. Simms
12836,2917,Peter Lowenstein
12836,5642,Ian Campbell
12836,5308,Jack Holden
12836,113829,The Therapist
12836,460,Raymond 'Ray' Gleason
12836,489,Halbert 'Hal' Jackson
12836,5309,Jack Holden
1200840,43177,Carl (as Michael Kramer)
554192,43177,Cory
2876,26485,Rusty James
2876,2104,Tex McCormick
2876,72762,Mike Cochrane
2876,94,"Tommy ""Birdman"" Rowland"
2876,3308,Jeffrey Willis
2876,4088,J.C. Cullen
2876,3019,Bob
2876,4859,Doyle Kennedy
2876,1352,Dova
2876,499,Gus
2876,31445,David Walsh
2876,4267,Randy
2876,2240,Melvin Moody
2876,43177,Ritchie White
2876,2114,Dallas 'Dally' Winston
2876,108949,Nicky Calhoun
2876,87785,Jack Welles
2876,45726,Carl
2876,1614,Cameron Drake
2876,45,Larry Maretto
2876,33830,Trip Murphy
2876,1923,Pat Healy
2876,1805,Sam Lombardo
147119,32464,Nick Rinaldi
147119,4114,Nicola Bonnano
147119,43177,Mark Perry
147119,3343,Billy Moran
147119,74115,Virgil (voice: English version)
147119,200,Russell Clifton
147119,3250,Antonio Balbi
58240,3838,Mike
58240,2901,Michael 'Mike' Pearson
58240,3839,Mike
58241,2901,Jody Pearson
58241,3838,Jody
58241,3839,Jody
97939,3838,Reggie
97939,2901,Reggie
97939,3837,Reggie
97939,3839,Reggie
58243,2901,Lady in Lavender
65301,4811,James Michael 'Jimmy' Cooper
65301,3751,Fetcher (voice)
65302,4811,Steph
65303,4811,Dave
65303,132961,Bailiff #1
